
SIH26081 Project Cleanup Manifest
Execution Date: Friday 04 September 2026 04:13:21 PM IST
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/omdet_turbo/__pycache__ (122807 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/oneformer/__pycache__ (284254 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/openai/__pycache__ (49548 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/openai_privacy_filter/__pycache__ (64199 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/opt/__pycache__ (42557 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/ovis2/__pycache__ (112849 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/owlv2/__pycache__ (162464 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/owlvit/__pycache__ (128117 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/paddleocr_vl/__pycache__ (183531 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/paligemma/__pycache__ (38877 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/parakeet/__pycache__ (181043 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/patchtsmixer/__pycache__ (113949 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/patchtst/__pycache__ (112441 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pe_audio/__pycache__ (91151 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pe_audio_video/__pycache__ (125471 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pe_video/__pycache__ (70603 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pegasus/__pycache__ (68681 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pegasus_x/__pycache__ (73830 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/perceiver/__pycache__ (179939 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/perception_lm/__pycache__ (69289 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/persimmon/__pycache__ (33839 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/phi/__pycache__ (49776 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/phi3/__pycache__ (55515 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/phi4_multimodal/__pycache__ (251866 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/phimoe/__pycache__ (75254 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/phobert/__pycache__ (17809 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pi0/__pycache__ (78740 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pix2struct/__pycache__ (121505 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pixio/__pycache__ (51868 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pixtral/__pycache__ (64857 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/plbart/__pycache__ (104052 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/poolformer/__pycache__ (38733 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pop2piano/__pycache__ (121178 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_chart2table/__pycache__ (14328 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_doclayout_v2/__pycache__ (235700 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_doclayout_v3/__pycache__ (233003 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_formulanet/__pycache__ (123656 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_lcnet/__pycache__ (55595 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_lcnet_v3/__pycache__ (38377 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_lcnet_v4/__pycache__ (39614 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_ocrv5_mobile_det/__pycache__ (36063 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_ocrv5_mobile_rec/__pycache__ (31244 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_ocrv5_server_det/__pycache__ (96503 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_ocrv5_server_rec/__pycache__ (60262 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_ocrv6_medium_det/__pycache__ (30078 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_ocrv6_small_det/__pycache__ (29693 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_ocrv6_small_rec/__pycache__ (44098 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pp_ocrv6_tiny_rec/__pycache__ (17396 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/prompt_depth_anything/__pycache__ (77808 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/prophetnet/__pycache__ (122519 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pvt/__pycache__ (39962 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/pvt_v2/__pycache__ (40186 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qianfan_ocr/__pycache__ (96344 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen2/__pycache__ (51286 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen2_5_omni/__pycache__ (500976 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen2_5_vl/__pycache__ (150982 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen2_audio/__pycache__ (63580 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen2_moe/__pycache__ (67248 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen2_vl/__pycache__ (153949 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3/__pycache__ (45086 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3_5/__pycache__ (170126 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3_5_moe/__pycache__ (157143 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3_asr/__pycache__ (119160 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3_moe/__pycache__ (59580 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3_next/__pycache__ (125446 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3_omni_moe/__pycache__ (444130 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3_vl/__pycache__ (201048 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen3_vl_moe/__pycache__ (137697 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/qwen4_exp/__pycache__ (259191 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/radio/__pycache__ (60090 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/rag/__pycache__ (139408 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/recurrent_gemma/__pycache__ (58398 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/reformer/__pycache__ (134343 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/regnet/__pycache__ (24663 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/rembert/__pycache__ (69503 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/resnet/__pycache__ (29424 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/rf_detr/__pycache__ (276353 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/roberta/__pycache__ (126721 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/roberta_prelayernorm/__pycache__ (71162 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/roc_bert/__pycache__ (143109 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/roformer/__pycache__ (81231 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/rt_detr/__pycache__ (316653 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/rt_detr_v2/__pycache__ (149936 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/rwkv/__pycache__ (47516 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam/__pycache__ (184598 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam2/__pycache__ (245211 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam2_video/__pycache__ (348048 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam3/__pycache__ (236874 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam3_lite_text/__pycache__ (169047 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam3_tracker/__pycache__ (106002 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam3_tracker_video/__pycache__ (238983 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam3_video/__pycache__ (118860 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sam_hq/__pycache__ (147631 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/sapiens2/__pycache__ (271657 bytes) - Python cache directory
DELETED: /home/agasthya/ai models/.venv/lib/python3.14/site-packages/transformers/models/seamless_m4t/__pycache__ (242142 bytes) - Python cache directory
